0,2020-07-17 14:23:24,51.100,72.700,11.320,14.800
0,2020-07-17 14:23:38,51.100,72.700,11.340,14.800
0,2020-07-17 14:23:56,51.100,72.700,11.340,14.800
0,2020-07-17 14:24:17,51.100,72.700,11.340,14.800
0,2020-07-17 14:24:32,51.100,72.700,11.340,14.800
0,2020-07-17 14:24:39,51.100,72.700,11.340,14.800
0,2020-07-17 14:24:50,51.100,72.700,11.340,14.800
0,2020-07-17 14:25:03,51.100,72.700,11.340,14.800
0,2020-07-17 14:25:12,51.100,72.700,11.340,14.800
0,2020-07-17 14:25:21,51.100,72.700,11.340,14.800
